UniProt,PFAM,Count
O14983,Cation_ATPase_N,1
O14983,E1-E2_ATPase,1
O14983,Hydrolase,1
O14983,Hydrolase_3,1
O15042,CID,1
O15042,RRM_1,1
O15042,Surp,1
O15042,cwf21,1
O15069,HYPK_UBA,1
O15069,NAC,1
O15169,AXIN1_TNKS_BD,1
O15169,Axin_b-cat_bind,1
O15169,DIX,1
O15169,RGS,1
O15226,G-patch,1
O15226,R3H,1
O15379,Hist_deacetyl,1
O43159,Methyltransf_11,1
O43159,Methyltransf_8,1
O43390,RRM_1,3
O43390,hnRNP_Q_AcD,1
O43399,TPD52,2
O43414,RNase_T,1
O43432,MA3,1
O43432,MIF4G,1
O43432,W2,1
O43447,Pro_isomerase,1
O43615,Tim44,1
O43791,BTB,1
O43791,MATH,1
O43795,IQ,2
O43795,Myosin_TH1,1
O43795,Myosin_head,1
O60264,DEAD,1
O60264,HAND,1
O60264,Helicase_C,1
O60264,ResIII,1
O60264,SLIDE,1
O60264,SNF2-rel_dom,1
O60563,Cyclin_N,1
O60812,RRM_1,1
O60832,DKCLD,1
O60832,PUA,1
O60832,TruB_C_2,1
O60832,TruB_N,1
O60870,KN17_SH3,1
O60870,Kin17_mid,1
O60930,Cauli_VI,1
O60930,RNase_H,1
O75131,C2,2
O75131,Copine,1
O75319,DSPc,1
O75344,FKBP_C,1
O75348,V-ATPase_G,1
O75382,DUF5128,2
O75382,Filamin,1
O75382,NHL,6
O75382,zf-B_box,1
O75382,zf-C3HC4,1
O75382,zf-RING_UBOX,1
O75533,SF3b1,1
O75564,CENP-B_N,1
O75564,DDE_1,1
O75564,HTH_Tnp_Tc5,1
O75569,dsrm,2
O75665,LisH_2,1
O75691,DRIM,1
O75691,DUF6700,1
O75822,eIF3_subunit,1
O75925,PINIT,1
O75925,zf-MIZ,1
O75928,PINIT,1
O75928,zf-MIZ,1
O94885,SAM_1,2
O94885,SAM_2,2
O94885,SH3_2,1
O94885,SLY,1
O94966,CS,2
O94966,UCH,1
O94966,USP19_linker,1
O94966,zf-MYND,1
O95067,Cyclin_C,1
O95067,Cyclin_N,1
O95147,DSPc,1
O95202,LETM1_RBD,1
O95235,Kinesin,1
O95235,Microtub_bd,1
O95429,BAG,1
O95478,Ribosomal_S8e,1
O95551,Exo_endo_phos,1
O95551,UBA_4,1
O95639,zf-CCCH,2
O95639,zf-CCCH_3,1
O95639,zf-CCHC,1
O95639,zf_CCCH_4,1
O95707,RNase_P-MRP_p29,1
O95758,RRM_1,2
O95758,RRM_5,3
O95758,RRM_8,1
O95985,Topoisom_bac,1
O95985,Toprim,1
P00374,DHFR_1,1
P00748,EGF,2
P00748,Kringle,1
P00748,Trypsin,1
P00748,fn1,1
P00748,fn2,1
P01100,bZIP_1,1
P01100,bZIP_2,1
P01100,bZIP_Maf,1
P01106,HLH,1
P01106,Myc-LZ,1
P01106,Myc_N,1
P01871,C1-set,4
P01871,C2-set_2,1
P01871,ig,1
P03973,WAP,2
P04233,MHC2-interact,1
P04233,MHCassoc_trimer,1
P04233,Thyroglobulin_1,1
P04637,P53,1
P04637,P53_TAD,1
P04637,P53_tetramer,1
P04637,TAD2,1
P05023,Cation_ATPase,1
P05023,Cation_ATPase_C,1
P05023,Cation_ATPase_N,1
P05023,E1-E2_ATPase,1
P05023,Hydrolase,1
P05387,Ribosomal_60s,1
P06493,PK_Tyr_Ser-Thr,1
P06493,Pkinase,1
P06730,IF4E,1
P06748,NPM1-C,1
P06748,Nucleoplasmin,1
P08047,zf-C2H2,3
P08047,zf-C2H2_4,1
P08195,Alpha-amylase,1
P08195,SLC3A2_N,1
P08621,RRM_1,1
P08621,U1snRNP70_N,1
P09012,RRM_1,2
P09012,RRM_5,2
P09234,zf-U1,1
P09382,Gal-bind_lectin,1
P09651,HnRNPA1,1
P09651,RRM_1,2
P09651,RRM_7,1
P09913,TPR_8,2
P09914,TPR_12,1
P09914,TPR_7,1
P09914,TPR_8,2
P0CG47,Rad60-SLD,3
P0CG47,Rad60-SLD_2,3
P0CG47,Ubiquitin_2,3
P0CG47,ubiquitin,3
P0CG48,Rad60-SLD,9
P0CG48,Ubiquitin_2,9
P0CG48,ubiquitin,9
P0DP23,EF-hand_1,4
P0DP23,EF-hand_4,1
P0DP23,EF-hand_5,4
P0DP23,EF-hand_6,2
P0DP23,EF-hand_7,2
P0DP23,EF-hand_8,3
P0DP23,EF-hand_9,1
P0DP24,EF-hand_1,4
P0DP24,EF-hand_4,1
P0DP24,EF-hand_5,4
P0DP24,EF-hand_6,2
P0DP24,EF-hand_7,2
P0DP24,EF-hand_8,3
P0DP24,EF-hand_9,1
P0DP25,EF-hand_1,4
P0DP25,EF-hand_4,1
P0DP25,EF-hand_5,4
P0DP25,EF-hand_6,2
P0DP25,EF-hand_7,2
P0DP25,EF-hand_8,3
P0DP25,EF-hand_9,1
P11387,Topo_C_assoc,1
P11387,Topoisom_I,1
P11387,Topoisom_I_N,1
P11940,PABP,1
P11940,RRM_1,4
P11940,RRM_5,1
P12883,Myosin_N,1
P12883,Myosin_head,1
P12883,Myosin_tail_1,1
P13533,Myosin_N,1
P13533,Myosin_head,1
P13533,Myosin_tail_1,1
P13693,TCTP,1
P14678,LSM,1
P14866,RRM_1,2
P14866,RRM_5,2
P14866,RRM_8,1
P15884,HLH,1
P16615,Cation_ATPase,1
P16615,Cation_ATPase_C,1
P16615,Cation_ATPase_N,1
P16615,E1-E2_ATPase,1
P16615,Hydrolase,1
P16615,Hydrolase_3,1
P17676,bZIP_2,1
P18077,Ribosomal_L35Ae,1
P18583,DND1_DSRM,1
P18583,G-patch,1
P18583,RSRP,1
P18848,bZIP_1,1
P18848,bZIP_2,1
P19022,CADH_Y-type_LIR,1
P19022,Cadherin,5
P19022,Cadherin_pro,1
P19447,ERCC3_RAD25_C,1
P19447,Helicase_C,1
P19447,Helicase_C_3,1
P19447,ResIII,1
P19474,PRY,1
P19474,SPRY,1
P19474,zf-B_box,1
P19474,zf-C3HC4,1
P19474,zf-C3HC4_2,1
P19474,zf-C3HC4_3,1
P19474,zf-C3HC4_4,1
P19474,zf-RING_2,1
P19474,zf-RING_5,1
P19474,zf-RING_UBOX,1
P19525,PK_Tyr_Ser-Thr,1
P19525,Pkinase,1
P19525,dsrm,2
P20042,eIF-5_eIF-2B,1
P20226,TBP,2
P20585,MutS_I,1
P20585,MutS_II,1
P20585,MutS_III,1
P20585,MutS_V,1
P21281,ATP-synt_ab,1
P21281,ATP-synt_ab_N,1
P21675,Bromodomain,2
P21675,DUF3591,1
P21675,TBP-binding,1
P21675,zf-CCHC_6,1
P22061,Methyltransf_11,1
P22061,Methyltransf_25,1
P22061,PCMT,1
P22061,Ubie_methyltran,1
P22681,Cbl_N,1
P22681,Cbl_N2,1
P22681,Cbl_N3,1
P22681,Prok-RING_4,1
P22681,UBA,1
P22681,zf-C3HC4,1
P22681,zf-C3HC4_3,1
P22681,zf-RING_2,1
P23142,EGF_CA,8
P23142,cEGF,5
P23246,NOPS,1
P23246,RRM_1,2
P25391,Laminin_B,2
P25391,Laminin_EGF,17
P25391,Laminin_G_1,5
P25391,Laminin_G_2,5
P25391,Laminin_I,1
P25391,Laminin_II,1
P25391,Laminin_N,1
P25942,TNFR_c6,1
P25963,Ank,4
P25963,Ank_2,2
P25963,Ank_3,3
P25963,Ank_4,1
P25963,Ank_5,2
P26368,RRM_1,3
P26583,HMG_box,2
P26583,HMG_box_2,2
P27449,ATP-synt_C,2
P28074,Proteasome,1
P28288,ABC_membrane_2,1
P28288,ABC_tran,1
P28715,XPG_I,1
P28715,XPG_N,1
P28799,Granulin,7
P29590,DUF3583,1
P29590,zf-B_box,1
P29692,EF-1_beta_acid,1
P29692,EF1_GNE,1
P30040,ERp29,1
P30040,ERp29_N,1
P30050,Ribosomal_L11,1
P30050,Ribosomal_L11_N,1
P30086,PBP,1
P31483,RRM_1,3
P31942,RRM_1,2
P35222,Arm,4
P35250,AAA,1
P35250,DNA_pol3_delta2,1
P35250,Rep_fac_C,1
P35568,IRS,1
P35568,PH,1
P35659,DEK_C,1
P36639,NUDIX,1
P37108,SRP14,1
P38159,RBM1CTR,1
P38159,RRM_1,1
P38398,BRCT,2
P38398,BRCT_assoc,1
P38398,zf-C3HC4,1
P38398,zf-C3HC4_2,1
P38398,zf-C3HC4_3,1
P38398,zf-RING_UBOX,1
P40763,SH2,1
P40763,STAT_alpha,1
P40763,STAT_bind,1
P40763,STAT_int,1
P45974,UBA,2
P45974,UCH,1
P45974,UCH_1,1
P45974,zf-UBP,1
P45974,zf-UBP_var,1
P46063,DEAD,1
P46063,Helicase_C,1
P46063,RecQ_Zn_bind,1
P46063,ResIII,1
P46087,Methyltr_RsmB-F,1
P46087,Methyltr_RsmF_N,1
P46087,P120R,3
P46199,GTP_EFTU,1
P46199,IF-2,1
P46199,MMR_HSR1,1
P46199,Ras,1
P46779,Ribosomal_L28e,1
P46934,HECT,1
P46934,WW,4
P48634,BAT2_N,1
P49368,Cpn60_TCP1,1
P49768,Presenilin,1
P49815,DUF3384,1
P49815,Rap_GAP,1
P49815,Tuberin,1
P50542,TPR_16,3
P50542,TPR_7,1
P50542,TPR_8,3
P50995,Annexin,4
P51398,DAP3,1
P51530,AAA_11,2
P51530,AAA_12,1
P51530,AAA_19,1
P51530,AAA_30,1
P51530,Dna2,1
P51530,PDDEXK_1,1
P51531,BRK,1
P51531,Bromodomain,1
P51531,HSA,1
P51531,Helicase_C,1
P51531,QLQ,1
P51531,ResIII,1
P51531,SNF2-rel_dom,1
P51531,SnAC,1
P51532,BRK,1
P51532,Bromodomain,1
P51532,HSA,1
P51532,Helicase_C,1
P51532,QLQ,1
P51532,ResIII,1
P51532,SNF2-rel_dom,1
P51532,SnAC,1
P51991,RRM_1,2
P53041,Metallophos,1
P53041,PPP5,1
P53041,TPR_1,1
P53041,TPR_11,1
P53041,TPR_16,1
P53041,TPR_2,1
P53041,TPR_8,1
P54274,Myb_DNA-bind_6,1
P54274,Myb_DNA-binding,1
P54274,TRF,1
P54725,UBA,2
P54725,XPC-binding,1
P54725,ubiquitin,1
P54727,Rad60-SLD,1
P54727,Rad60-SLD_2,1
P54727,UBA,2
P54727,XPC-binding,1
P54727,ubiquitin,1
P55036,Ssl1,1
P55036,UIM,2
P55036,VWA,1
P55036,VWA_2,1
P55287,CADH_Y-type_LIR,1
P55287,Cadherin,4
P55854,Rad60-SLD,1
P55854,ubiquitin,1
P55884,RRM_1,1
P55884,eIF2A,1
P55957,BID,1
P56539,Caveolin,1
P59046,FISNA,1
P59046,LRR_6,5
P59046,NACHT,1
P59046,NLRC4_HD2,1
P59046,NOD2_WH,1
P59046,PYRIN,1
P59910,DnaJ,1
P59910,DnaJ_C,1
P60866,Ribosomal_S10,1
P61073,7TM_GPCR_Srsx,1
P61073,7tm_1,1
P61073,CXCR4_N,1
P61086,UBA,1
P61086,UQ_con,1
P61758,Prefoldin,1
P61927,Ribosomal_L37e,1
P62258,14-3-3,1
P62273,Ribosomal_S14,1
P62304,LSM,1
P62314,LSM,1
P62316,LSM,1
P62847,Ribosomal_S24e,1
P62888,Ribosomal_L7Ae,1
P62899,Ribosomal_L31e,1
P62910,Ribosomal_L32e,1
P62913,Ribosomal_L5,1
P62913,Ribosomal_L5_C,1
P62979,Rad60-SLD,1
P62979,Ribosomal_S27,1
P62979,Ubiquitin_2,1
P62979,ubiquitin,1
P62987,Rad60-SLD,1
P62987,Ribosomal_L40e,1
P62987,Ubiquitin_2,1
P62987,ubiquitin,1
P63165,Rad60-SLD,1
P63165,ubiquitin,1
P63173,Ribosomal_L38e,1
P63208,Skp1,1
P63208,Skp1_POZ,1
P78371,Cpn60_TCP1,1
P78563,A_deamin,1
P78563,dsrm,2
P82933,Ribosomal_S9,1
P83881,Ribosomal_L44,1
P84090,ER,1
P98164,EGF_CA,4
P98164,FXa_inhibition,1
P98164,Ldl_recept_a,34
P98164,Ldl_recept_b,14
P98164,cEGF,1
P98179,RRM_1,1
Q00577,PurA,1
Q00610,Clathrin,7
Q00610,Clathrin-link,1
Q00610,Clathrin_H_link,1
Q00610,Clathrin_propel,5
Q00839,AAA_33,1
Q00839,SAP,1
Q00839,SPRY,1
Q01085,RRM_1,3
Q01130,RRM_1,1
Q01860,Homeodomain,1
Q01860,Pou,1
Q03701,CBF,1
Q04656,E1-E2_ATPase,1
Q04656,HMA,6
Q04656,Hydrolase,1
Q04656,Hydrolase_3,1
Q05519,RRM_1,1
Q06787,Agenet,1
Q06787,FXMRP1_C_core,1
Q06787,FXMR_C2,1
Q06787,KH_1,2
Q06787,KH_9,1
Q06787,Tudor_FRX1,1
Q07157,Guanylate_kin,1
Q07157,PDZ,3
Q07157,PDZ_6,2
Q07157,SH3_2,1
Q07157,ZU5,1
Q07954,DUF5050,1
Q07954,EGF_CA,3
Q07954,FXa_inhibition,3
Q07954,Ldl_recept_a,29
Q07954,Ldl_recept_b,16
Q07954,cEGF,1
Q07955,RRM_1,2
Q08170,RRM_1,2
Q08211,DEAD,1
Q08211,HA2,1
Q08211,Helicase_C,1
Q08211,OB_NTP_bind,1
Q08211,dsrm,2
Q12792,Cofilin_ADF,2
Q12824,SNF5,1
Q12874,SDE2_2C,1
Q12874,SF3A3,1
Q12874,SF3a60_Prp9_C,1
Q12874,SF3a60_bindingd,1
Q12904,tRNA_bind,1
Q12906,DZF,1
Q12906,dsrm,2
Q12959,Guanylate_kin,1
Q12959,L27_1,1
Q12959,MAGUK_N_PEST,1
Q12959,PDZ,3
Q12959,PDZ_6,2
Q12959,PDZ_assoc,1
Q12959,SH3_1,1
Q12959,SH3_2,1
Q12965,Myosin_TH1,1
Q12965,Myosin_head,1
Q12965,SH3_1,1
Q12965,SH3_2,1
Q12965,SH3_9,1
Q13099,ANAPC3,1
Q13099,Iml2-TPR_39,1
Q13099,TPR_11,1
Q13099,TPR_12,1
Q13099,TPR_16,2
Q13099,TPR_19,1
Q13099,TPR_2,1
Q13099,TPR_6,2
Q13099,TPR_7,2
Q13099,TPR_8,5
Q13105,BTB,1
Q13105,zf-C2H2,9
Q13105,zf-C2H2_11,1
Q13105,zf-C2H2_4,2
Q13105,zf-C2H2_6,1
Q13227,G_path_suppress,1
Q13247,RRM_1,2
Q13310,PABP,1
Q13310,RRM_1,4
Q13310,RRM_5,1
Q13395,SpoU_methylase,1
Q13405,Img2,1
Q13492,ANTH,1
Q13492,ENTH,1
Q13547,Hist_deacetyl,1
Q13595,RRM_1,1
Q13616,Cullin,1
Q13616,Cullin_Nedd8,1
Q13813,EF-hand_1,1
Q13813,EF-hand_5,1
Q13813,EF-hand_7,1
Q13813,EF-hand_8,2
Q13813,EFhand_Ca_insen,1
Q13813,SH3_1,1
Q13813,SH3_2,1
Q13813,SH3_9,1
Q13813,Spectrin,20
Q13823,MMR_HSR1,1
Q13823,NGP1NT,1
Q14103,CBFNT,1
Q14103,RRM_1,2
Q14103,RRM_7,2
Q14134,zf-B_box,1
Q14145,BACK,1
Q14145,BTB,1
Q14145,Kelch_1,6
Q14145,Kelch_2,2
Q14145,Kelch_3,1
Q14145,Kelch_4,1
Q14145,Kelch_6,3
Q14232,IF-2B,1
Q14240,DEAD,1
Q14240,Helicase_C,1
Q14240,ResIII,1
Q14289,FERM_M,1
Q14289,FERM_N_2,1
Q14289,Focal_AT,1
Q14289,PK_Tyr_Ser-Thr,1
Q14289,Pkinase,1
Q14444,Caprin-1_C,1
Q14444,Caprin-1_dimer,1
Q14498,RBM39linker,1
Q14498,RRM_1,2
Q14671,PUF,8
Q14676,FHA,1
Q14676,RTT107_BRCT_5,1
Q14690,S1,4
Q14690,Suf,1
Q14697,Gal_mutarotas_2,1
Q14697,Glyco_hydro_31,1
Q14790,DED,2
Q14790,Peptidase_C14,1
Q14839,CHDCT2,1
Q14839,CHDII_SANT-like,1
Q14839,CHDNT,1
Q14839,Chromo,1
Q14839,DUF1087,1
Q14839,Helicase_C,1
Q14839,PHD,2
Q14839,ResIII,1
Q14839,SNF2-rel_dom,1
Q14978,SRP40_C,1
Q15024,RNase_PH,1
Q15024,RNase_PH_C,1
Q15032,R3H,1
Q15032,SUZ,1
Q15084,Thioredoxin,2
Q15185,CS,1
Q15269,Utp12,1
Q15269,WD40,3
Q15393,CPSF_A,1
Q15393,MMS1_N,1
Q15427,RRM_1,2
Q15459,PRP21_like_P,1
Q15459,Surp,2
Q15459,ubiquitin,1
Q15650,ASCH,1
Q15650,zf-C2HC5,1
Q15796,MH1,1
Q15796,MH2,1
Q15907,Arf,1
Q15907,MMR_HSR1,1
Q15907,Ras,1
Q15907,Roc,1
Q15910,EZH2_WD-Binding,1
Q15910,PRC2_HTH_1,1
Q15910,SET,1
Q15910,preSET_CXC,1
Q16206,RRM_1,1
Q16587,KRAB,1
Q16587,zf-C2H2,8
Q16629,RRM_1,1
Q16637,SMN,1
Q16665,HIF-1,1
Q16665,HIF-1a_CTAD,1
Q16665,PAS,2
Q16665,PAS_11,1
Q16665,PAS_3,1
Q16665,PAS_9,2
Q16881,FAD_binding_2,1
Q16881,Glutaredoxin,1
Q16881,Pyr_redox,1
Q16881,Pyr_redox_2,1
Q16881,Pyr_redox_3,1
Q16881,Pyr_redox_dim,1
Q16891,Mitofilin,1
Q3V6T2,HOOK_N,1
Q4VXA5,MOEP19,1
Q53H82,BLACT_WH,1
Q53H82,Lactamase_B,1
Q58FF3,HSP90,2
Q59GN2,Ribosomal_L39,1
Q5JQF8,RRM_1,2
Q5QJE6,Fcf2,1
Q5VV67,RRM_1,1
Q68D10,SPT2,1
Q6FI81,CIAPIN1,2
Q6FI81,Methyltransf_11,1
Q6P161,Ribosomal_L37,1
Q6P5R6,Ribosomal_L22e,1
Q6PD62,TPR_16,2
Q6PD62,TPR_19,1
Q6PD62,TPR_6,1
Q6PD62,TPR_8,6
Q6PJT7,zf-CCCH_2,5
Q6PKG0,La,1
Q6Q788,Apolipoprotein,2
Q6ZMV9,Kinesin,1
Q6ZMV9,Microtub_bd,1
Q6ZRY4,RRM_1,1
Q76FK4,RRM_1,1
Q7L2E3,DEAD,1
Q7L2E3,HA2,1
Q7L2E3,Helicase_C,1
Q7L2E3,OB_NTP_bind,1
Q7L590,Mcm10,1
Q7L590,zf-primase,1
Q7L7V1,HA2,1
Q7L7V1,OB_NTP_bind,1
Q7L7X3,PK_Tyr_Ser-Thr,1
Q7L7X3,Pkinase,1
Q7RTV0,PHF5,1
Q7Z2W4,HTH_53,1
Q7Z2W4,PARP,1
Q7Z2W4,WWE,1
Q7Z2W4,zf-CCCH_8,1
Q7Z478,DEAD,1
Q7Z478,HA2,1
Q7Z478,Helicase_C,1
Q7Z478,OB_NTP_bind,1
Q7Z4G1,COMM_domain,1
Q86SX6,Glutaredoxin,1
Q86U42,RRM_1,1
Q86UE4,LYRIC,1
Q86UR5,C2,2
Q86UR5,FYVE_2,1
Q86UR5,PDZ,1
Q86UT5,PDZ,4
Q86UT5,PDZ_2,1
Q86UT5,PDZ_6,3
Q86V81,FoP_duplication,1
Q86V81,RRM_1,1
Q86VN1,EAP30,1
Q86VN1,Vps36_ESCRT-II,1
Q86W42,WD40,1
Q86WX3,AROS,1
Q86XZ4,DUF1387,1
Q8IWS0,zf-HC5HC2H,2
Q8IWS0,zf-HC5HC2H_2,2
Q8IWX8,CID,1
Q8IWX8,G-patch,1
Q8IWX8,Surp,1
Q8IX01,G-patch,1
Q8IX01,Surp,1
Q8IXT5,RRM_1,2
Q8IY37,DEAD,1
Q8IY37,HA2,1
Q8IY37,Helicase_C,1
Q8IY37,OB_NTP_bind,1
Q8IYB3,PWI,1
Q8N2W9,PINIT,1
Q8N2W9,zf-MIZ,1
Q8N3Z6,zf-CCHC,1
Q8N4N3,BACK,1
Q8N4N3,BTB,1
Q8N4N3,Kelch_1,4
Q8N4N3,Kelch_5,1
Q8N9N2,AKAP7_NLS,1
Q8N9N2,KH_1,1
Q8NAV1,PRP38,1
Q8NAV1,PRP38_assoc,1
Q8NC51,HABP4_PAI-RBP1,1
Q8NC51,IHABP4_N,1
Q8NC69,BTB_2,1
Q8NE71,ABC_tran,2
Q8NE71,ABC_tran_Xtn,1
Q8NI36,ANAPC4_WD40,1
Q8NI36,Utp21,1
Q8NI36,WD40,2
Q8TBZ6,tRNA_m1G_MT,1
Q8TCT9,Peptidase_A22B,1
Q8TDN6,Brix,1
Q8TF46,OB_Dis3,1
Q8TF46,RNB,1
Q8TF46,Rrp44_CSD1,1
Q8TF46,Rrp44_S1,1
Q8WTT2,CBF,1
Q8WTT2,NOC3p,1
Q8WU90,DFRP_C,1
Q8WU90,zf-CCCH,1
Q8WU90,zf-CCCH_4,1
Q8WWH5,TruB_N,1
Q8WXG1,Fer4_12,1
Q8WXG1,Fer4_14,1
Q8WXG1,Radical_SAM,1
Q92665,MRP-S31,1
Q92667,KH_1,1
Q92667,TUDOR,1
Q92759,Tfb2,1
Q92759,Tfb2_C,1
Q92841,DEAD,1
Q92841,Helicase_C,1
Q92878,AAA_15,1
Q92878,AAA_23,1
Q92878,Rad50_zn_hook,1
Q92878,SbcC_Walker_B,1
Q92879,RRM_1,3
Q92905,CSN5_C,1
Q92905,JAB,1
Q92934,Bcl-2_BAD,1
Q92945,DUF1897,2
Q92945,KH_1,4
Q92945,KH_2,1
Q92966,SNAPC3,1
Q969G3,HMG_box,1
Q969G3,HMG_box_2,1
Q969H0,F-box,1
Q969H0,F-box-like,1
Q969H0,WD40,7
Q96AK3,APOBEC1,2
Q96AK3,APOBEC2,2
Q96AK3,APOBEC3,2
Q96AK3,APOBEC4,2
Q96AK3,APOBEC4_like,2
Q96AK3,APOBEC_C,2
Q96AK3,APOBEC_N,2
Q96AK3,NAD1,2
Q96AK3,NAD2,2
Q96AK3,SNAD4,2
Q96DI7,WD40,7
Q96DZ1,PRKCSH,2
Q96EB1,PAXNEB,1
Q96EQ8,zf-C3HC4,1
Q96EQ8,zf-C3HC4_2,1
Q96EQ8,zf-C3HC4_3,1
Q96EQ8,zf-C3HC4_4,1
Q96EQ8,zf-Di19,1
Q96EQ8,zf-RING_2,1
Q96EQ8,zf-RING_5,1
Q96EQ8,zf-RING_UBOX,1
Q96EQ8,zf_C2HC_14,1
Q96EY1,DnaJ,1
Q96EY1,DnaJ_C,1
Q96EY1,DnaJ_CXXCXGXG,1
Q96FV9,Death,1
Q96FV9,efThoc1,1
Q96PK6,RRM_1,2
Q96PK6,RRM_5,2
Q96QZ7,Guanylate_kin,1
Q96QZ7,MAGI_u1,1
Q96QZ7,MAGI_u5,1
Q96QZ7,PDZ,5
Q96QZ7,PDZ_6,3
Q96QZ7,WW,2
Q96RT8,GCP_C_terminal,1
Q96RT8,GCP_N_terminal,1
Q96SI9,DZF,1
Q96SI9,dsrm,2
Q96ST3,PAH,3
Q96ST3,Sin3_corepress,1
Q96ST3,Sin3a_C,1
Q96TA2,AAA,1
Q96TA2,AAA_lid_3,1
Q96TA2,Peptidase_M41,1
Q99547,MPP6,1
Q99729,CBFNT,1
Q99729,RRM_1,2
Q99729,RRM_7,2
Q99733,NAP,1
Q99848,Ebp2,1
Q99963,BAR,1
Q99963,SH3_1,1
Q99963,SH3_2,1
Q99963,SH3_9,1
Q99966,CITED,1
Q9BQ48,Ribosomal_L34,1
Q9BRJ6,WKF,1
Q9BRT6,Laps,1
Q9BRU9,Fcf1,1
Q9BTC0,PHD,1
Q9BTC0,SPOC,1
Q9BTC0,TFIIS_M,1
Q9BUJ2,AAA_33,1
Q9BUJ2,SAP,1
Q9BUJ2,SPRY,1
Q9BV40,Synaptobrevin,1
Q9BWJ5,SF3b10,1
Q9BX40,FDF,1
Q9BX40,LSM14,1
Q9BX40,SM-ATX,1
Q9BXW4,ATG8,1
Q9BYC8,Ribosomal_L32p,1
Q9BYC9,Ribosomal_L20,1
Q9BYD2,Ribosomal_L9_N,1
Q9BYK8,AAA_11,2
Q9BYK8,AAA_12,2
Q9BYK8,AAA_19,1
Q9BYK8,RNB,1
Q9BYM8,zf-C3HC4_2,1
Q9BYM8,zf-RING_2,1
Q9BYM8,zf-RING_5,1
Q9BYM8,zf-RING_UBOX,1
Q9BZS1,FOXP-CC,1
Q9BZS1,Forkhead,1
Q9C0B0,zf-CCCH,1
Q9C0B0,zf_CCCH_5,1
Q9GZL7,NLE,1
Q9GZL7,WD40,5
Q9H000,zf-C3HC4,1
Q9H000,zf-CCCH,2
Q9H000,zf-CCCH_2,4
Q9H000,zf-CCCH_4,2
Q9H074,MIF4G,1
Q9H074,PAM2,1
Q9H0A0,GNAT_acetyltr_2,1
Q9H0A0,Helicase_RecD,1
Q9H0A0,TmcA_N,1
Q9H0A0,tRNA_bind_2,1
Q9H0B6,SNAP,1
Q9H0B6,TPR_1,1
Q9H0B6,TPR_10,5
Q9H0B6,TPR_12,4
Q9H0B6,TPR_16,3
Q9H0B6,TPR_7,2
Q9H0B6,TPR_8,2
Q9H0B6,TPR_MalT,1
Q9H0C5,BACK,1
Q9H0C5,BTB,1
Q9H0C5,PHR,1
Q9H0F6,Sharpin_PH,1
Q9H0S4,DEAD,1
Q9H0S4,Helicase_C,1
Q9H0S4,ResIII,1
Q9H1H9,DUF3694,1
Q9H1H9,FHA,1
Q9H1H9,KIF1B,1
Q9H1H9,Kinesin,1
Q9H1H9,Kinesin_assoc,2
Q9H1H9,Microtub_bd,1
Q9H1M0,Nsp1_C,1
Q9H2W6,MRP-L46,1
Q9H307,Pinin_SDK_N,1
Q9H307,Pinin_SDK_memA,1
Q9H361,PABP,1
Q9H361,RRM_1,4
Q9H361,RRM_5,1
Q9H3M7,Arrestin_C,1
Q9H3M7,Arrestin_N,1
Q9H492,APG12,1
Q9H492,ATG8,1
Q9H4Z3,PCIF1_WW,1
Q9H4Z3,WW,1
Q9H501,NUC153,1
Q9H5H4,RNA_pol_Rpb1_R,4
Q9H5H4,zf-C2H2,10
Q9H5H4,zf-C2H2_4,5
Q9H5H4,zf-C2H2_6,1
Q9H5H4,zf-met,1
Q9H7B4,SET,1
Q9H7B4,zf-MYND,1
Q9H814,PHAX_RNA-bd,1
Q9HB71,CS,1
Q9HB71,SGS,1
Q9HB71,Siah-Interact_N,1
Q9HBE1,BTB,1
Q9HBE1,zf-C2H2,5
Q9HBE1,zf-C2H2_4,1
Q9HBE1,zf-C2H2_6,2
Q9HBE1,zf-C2H2_assoc3,1
Q9HBE1,zf-met,1
Q9HC52,CBX7_C,1
Q9HC52,Chromo,1
Q9HCJ0,Ago_hook,1
Q9HCJ0,M_domain,1
Q9HCJ0,TNRC6-PABC_bdg,2
Q9HCJ0,UBA,1
Q9HCK8,BRK,1
Q9HCK8,Chromo,2
Q9HCK8,Helicase_C,1
Q9HCK8,ResIII,1
Q9HCK8,SNF2-rel_dom,1
Q9NPA0,EMC7_beta-sandw,1
Q9NPD8,UQ_con,1
Q9NPE3,Nop10p,1
Q9NPI6,DCP1,1
Q9NPI6,mRNA_decap_C,1
Q9NQ29,LUC7,1
Q9NQ55,Brix,1
Q9NR30,DEAD,1
Q9NR30,GUCT,1
Q9NR30,Helicase_C,1
Q9NR30,ResIII,1
Q9NRD5,Arfaptin,1
Q9NRD5,PDZ,1
Q9NRD5,PDZ_6,1
Q9NRW3,APOBEC1,1
Q9NRW3,APOBEC2,1
Q9NRW3,APOBEC3,1
Q9NRW3,APOBEC4,1
Q9NRW3,APOBEC4_like,1
Q9NRW3,APOBEC_C,1
Q9NRW3,APOBEC_N,1
Q9NRW3,NAD1,1
Q9NRW3,NAD2,1
Q9NRW3,SNAD4,1
Q9NRX2,Ribosomal_L17,1
Q9NUL3,Staufen_C,1
Q9NUL3,dsrm,4
Q9NVI7,AAA,1
Q9NVI7,ATAD3_N,2
Q9NVP1,DEAD,1
Q9NVP1,DUF4217,1
Q9NVP1,Helicase_C,1
